symbol,screener_company_id,statement_type,financial_reporting_date,pe_average_3y,pe_median_3y,pe_average_5y,pe_median_5y,pe_average_10y,pe_median_10y,sales_growth_3y,sales_growth_5y,sales_growth_10y,profit_growth_3y,profit_growth_5y,profit_growth_10y,eps_growth_3y,eps_growth_5y,eps_growth_10y,debt_to_equity,roe,opm,source_url,refreshed_at
METROBRAND.NS,1275121,consolidated,2026-03-31,83.4153,84.0,97.3496,82.3,97.3496,82.3,10.0,44.0,17.0,5.0,,,4.298773074032392,42.479119730106206,-12.547157737975612,0.7877571500250878,22.2,30.0,https://www.screener.in/company/METROBRAND/consolidated/,2026-08-23T18:06:55.829859+00:00
METROGLOBL.NS,64390,consolidated,2026-03-31,8.2544,7.9,8.5195,7.9,8.6935,8.5,0.0,30.0,3.0,27.0,14.0,8.0,4.775807695926071,25.283362890962422,6.359639413350582,0.0073529411764705,5.03,8.0,https://www.screener.in/company/METROGLOBL/consolidated/,2026-08-23T18:06:55.829859+00:00
METROPOLIS.NS,1274652,consolidated,2026-03-31,67.2854,67.8,60.1533,58.3,59.7883,58.25,13.0,1.0,11.0,11.0,-4.0,,9.522825087232146,0.4868563927205471,-7.547783459228285,0.1533377395902181,13.6,25.0,https://www.screener.in/company/METROPOLIS/consolidated/,2026-08-23T18:06:55.829859+00:00
MFML.NS,1284949,consolidated,2026-03-31,16.819,12.6,16.819,12.6,16.819,12.6,-3.0,,,65.0,,,,,,0.7857142857142857,5.37,7.0,https://www.screener.in/company/MFML/consolidated/,2026-08-23T18:06:55.829859+00:00
MFSL.NS,2035,consolidated,2026-03-31,170.6951,119.15,138.7335,107.65,95.079,70.6,15.0,-28.0,-11.0,-40.0,9.0,12.0,-39.49379952291623,-27.73489477322898,-12.717811035648127,0.3519500189322226,1.52,0.5,https://www.screener.in/company/MFSL/consolidated/,2026-08-23T18:06:55.829859+00:00
MGL.NS,1273407,consolidated,2026-03-31,12.0879,12.0,12.175,12.2,12.175,12.2,9.0,,,-2.0,0.0,6.0,2.1138735778097884,,,0.0346919726197884,12.2,15.0,https://www.screener.in/company/MGL/consolidated/,2026-08-23T18:06:55.829859+00:00
MHLXMIRU.NS,1959,consolidated,2023-09-30,22.8618,23.9,20.2328,21.15,16.0248,16.05,14.0,16.0,,17.0,33.0,24.0,32.011669359420104,19.18374144818817,,0.5652173913043478,8.49,7.0,https://www.screener.in/company/MHLXMIRU/consolidated/,2026-08-23T18:06:55.829859+00:00
MHRIL.NS,1976,consolidated,2026-03-31,71.0561,65.3,75.1154,66.3,57.1872,50.1,6.0,42.0,-2.0,-14.0,1.0,0.0,-15.591249540934228,,-2.297231214415452,4.92159383033419,9.9,20.0,https://www.screener.in/company/MHRIL/consolidated/,2026-08-23T18:06:55.829859+00:00
MIDHANI.NS,1274316,consolidated,2026-03-31,66.3879,62.2,48.9238,52.3,44.0688,37.9,12.0,-5.0,,-6.0,19.0,,-5.581516553145116,-4.5919918126509085,,0.2656657963446475,8.92,19.0,https://www.screener.in/company/MIDHANI/consolidated/,2026-08-23T18:06:55.829859+00:00
MIDWESTLTD.NS,1285740,consolidated,2026-03-31,43.2678,42.9,43.2678,42.9,43.2678,42.9,9.0,13.0,,25.0,,,-84.14680816505484,-67.2038424682728,,0.1995841995841996,13.3,27.0,https://www.screener.in/company/MIDWESTLTD/consolidated/,2026-08-23T18:06:55.829859+00:00
MINDACORP.NS,2089,consolidated,2026-03-31,45.8764,48.2,39.8889,42.4,31.791,29.55,13.0,31.0,14.0,8.0,43.0,20.0,8.190409261428178,46.806131850940005,11.399778966311036,0.559302766199318,14.7,12.0,https://www.screener.in/company/MINDACORP/consolidated/,2026-08-23T18:06:55.829859+00:00
MINDTECK.NS,2091,consolidated,2026-03-31,24.181,23.2,22.5763,21.5,24.3333,22.8,7.0,26.0,3.0,18.0,18.0,11.0,14.490780262508874,23.804218579409664,1.823426596592692,0.0131578947368421,12.1,9.0,https://www.screener.in/company/MINDTECK/consolidated/,2026-08-23T18:06:55.829859+00:00
MIRZAINT.NS,2098,consolidated,2026-03-31,27.7541,28.8,18.8637,7.7,13.5147,3.7,-7.0,,,,34.0,11.0,,,,0.0266429840142095,-3.58,1.5,https://www.screener.in/company/MIRZAINT/consolidated/,2026-08-23T18:06:55.829859+00:00
MITTAL.NS,1274313,consolidated,2026-03-31,19.6621,19.2,19.6621,19.2,19.6621,19.2,,,,,-16.0,,,,,0.2949774529622142,3.76,11.11,https://www.screener.in/company/MITTAL/consolidated/,2026-08-23T18:06:55.829859+00:00
MMFL.NS,1932,consolidated,2026-03-31,18.6981,17.6,19.5393,19.15,20.2447,19.2,3.0,17.0,,-8.0,13.0,20.0,-8.27952164695186,16.462605886193682,25.49309884447799,1.2666666666666666,10.5,18.0,https://www.screener.in/company/MMFL/consolidated/,2026-08-23T18:06:55.829859+00:00
MMP.NS,1274325,consolidated,2026-03-31,20.2272,19.5,18.7992,18.0,16.5488,16.0,15.0,17.0,16.0,22.0,22.0,,13.322957717826366,12.189389666619444,5.482463537163951,0.5346820809248555,11.5,8.0,https://www.screener.in/company/MMP/consolidated/,2026-08-23T18:06:55.829859+00:00
MMTC.NS,2099,consolidated,2026-03-31,84.6548,82.9,74.3356,70.8,80.5752,78.3,-90.0,3.0,10.0,-31.0,8.0,8.0,-37.20611851211261,,,0.0,5.23,-6547.0,https://www.screener.in/company/MMTC/consolidated/,2026-08-23T18:06:55.829859+00:00
MOBIKWIK.NS,1285186,consolidated,2026-03-31,744.9429,549.2,744.9429,549.2,744.9429,549.2,28.0,10.0,,13.0,,,,,,0.5120593692022264,-8.26,0.8,https://www.screener.in/company/MOBIKWIK/consolidated/,2026-08-23T18:06:55.829859+00:00
MODIRUBBER.NS,2107,consolidated,2026-03-31,16.3694,16.6,14.0672,13.15,15.3209,14.1,86.0,-37.0,-27.0,-71.0,16.0,10.0,-71.34478376833637,-32.46011389805636,-27.409575284966703,0.0336481525343439,0.09,-73.72,https://www.screener.in/company/MODIRUBBER/consolidated/,2026-08-23T18:06:55.829859+00:00
MODIS.NS,1275242,consolidated,2026-03-31,82.9905,50.9,78.6982,50.3,78.6982,50.3,65.0,138.0,,72.0,,,63.60827294485241,,,0.0382165605095541,20.5,19.0,https://www.screener.in/company/MODIS/consolidated/,2026-08-23T18:06:55.829859+00:00
MOHITIND.NS,2110,consolidated,2026-03-31,45.1919,13.55,40.3753,26.05,37.5061,25.5,-6.0,,,14.0,15.0,-7.0,,,,0.6086956521739131,-0.56,1.1,https://www.screener.in/company/MOHITIND/consolidated/,2026-08-23T18:06:55.829859+00:00
MOIL.NS,2112,consolidated,2020-09-30,77.1688,74.4,61.4414,64.2,40.995,35.6,2.0,-11.0,,-8.0,9.0,7.0,-3.222301032455788,-3.851911138518904,,0.0,8.31,14.0,https://www.screener.in/company/MOIL/consolidated/,2026-08-23T18:06:55.829859+00:00
MOL.NS,1274917,consolidated,2026-03-31,51.2191,39.1,25.2748,9.9,25.2748,9.9,-5.0,-31.0,,-49.0,-10.0,,-50.55880670275439,-87.51802703890372,,0.4702072538860103,1.9,10.0,https://www.screener.in/company/MOL/consolidated/,2026-08-23T18:06:55.829859+00:00
MOLDTECH.NS,2114,consolidated,2026-03-31,32.5,25.3,28.3454,23.3,23.0841,20.55,7.0,0.0,8.0,-30.0,20.0,14.0,-30.352944067633693,-0.3952692922012168,4.896459756087412,0.0390625,8.21,11.0,https://www.screener.in/company/MOLDTECH/consolidated/,2026-08-23T18:06:55.829859+00:00
MOLDTKPAC.NS,2113,consolidated,2022-03-31,35.1215,34.95,37.0225,36.35,31.7912,31.6,16.0,21.0,,26.0,8.0,13.0,21.632098806069667,18.90552681650761,,0.0962800875273523,17.8,19.0,https://www.screener.in/company/MOLDTKPAC/consolidated/,2026-08-23T18:06:55.829859+00:00
MONARCH.NS,2243,consolidated,2026-03-31,17.6064,16.8,16.8027,16.3,15.0361,14.7,32.0,46.0,81.0,62.0,44.0,36.0,53.26188647871062,42.28464406947896,76.03483758170253,0.0381050463439752,20.5,70.0,https://www.screener.in/company/MONARCH/consolidated/,2026-08-23T18:06:55.829859+00:00
MONTECARLO.NS,1176414,consolidated,2026-03-31,16.912,15.2,15.6149,13.65,15.6149,13.65,5.0,11.0,,-5.0,11.0,2.0,-5.437347882046051,11.066592440770972,,0.6401766004415012,12.9,17.0,https://www.screener.in/company/MONTECARLO/consolidated/,2026-08-23T18:06:55.829859+00:00
MOREPENLAB.NS,516,consolidated,2026-03-31,32.0395,30.8,28.8885,29.0,33.2666,30.2,8.0,-5.0,16.0,24.0,13.0,17.0,31.545956641222595,-4.342622473514279,19.974460914668988,0.1668003207698476,6.2,9.0,https://www.screener.in/company/MOREPENLAB/consolidated/,2026-08-23T18:06:55.829859+00:00
MOSCHIP.NS,2130,consolidated,2026-03-31,201.2656,154.7,219.9617,175.8,234.3218,179.3,43.0,45.0,18.0,87.0,37.0,25.0,70.06824156374283,,,0.2151589242053789,11.0,9.0,https://www.screener.in/company/MOSCHIP/consolidated/,2026-08-23T18:06:55.829859+00:00
MOTHERSON.NS,2132,consolidated,2026-03-31,37.1127,37.5,42.6341,39.1,37.9671,33.25,17.0,32.0,13.0,40.0,17.0,12.0,35.53597476858981,20.178186427889575,6.608633745672332,0.4678005807852802,11.2,10.0,https://www.screener.in/company/MOTHERSON/consolidated/,2026-08-23T18:06:55.829859+00:00
MOTILALOFS.NS,2133,consolidated,2026-03-31,17.9098,16.2,14.4471,12.0,21.7635,19.6,31.0,7.0,27.0,26.0,38.0,23.0,25.429273786894942,7.6447880997368545,26.45747333524724,1.6492085661080074,15.5,41.0,https://www.screener.in/company/MOTILALOFS/consolidated/,2026-08-23T18:06:55.829859+00:00
MPHASIS.NS,2138,consolidated,2026-03-31,29.3064,29.4,30.3648,29.2,24.777,24.1,5.0,9.0,11.0,5.0,-3.0,16.0,3.934139710981688,8.451621767302964,12.503228004780787,0.2438570364854802,18.5,19.0,https://www.screener.in/company/MPHASIS/consolidated/,2026-08-23T18:06:55.829859+00:00
MPSLTD.NS,2140,consolidated,2026-03-31,25.4675,24.7,21.764,20.8,17.914,16.3,15.0,23.0,10.0,14.0,31.0,16.0,16.628411243107323,25.56581374757261,10.219375522078522,0.1023489932885906,29.7,33.0,https://www.screener.in/company/MPSLTD/consolidated/,2026-08-23T18:06:55.829859+00:00
MRF.NS,2141,consolidated,2026-03-31,29.2815,28.0,36.2962,31.6,28.3538,25.3,11.0,14.0,0.0,52.0,11.0,14.0,46.66970886870598,13.69444789064136,10.323187489266616,0.1529035949270525,12.5,15.0,https://www.screener.in/company/MRF/consolidated/,2026-08-23T18:06:55.829859+00:00
MRPL.NS,1996,consolidated,2026-03-31,16.6677,14.2,14.3595,11.8,13.8825,10.0,-7.0,36.0,9.0,-10.0,34.0,9.0,-10.175135842498296,,8.855517859999118,1.0805804043107698,14.5,7.0,https://www.screener.in/company/MRPL/consolidated/,2026-08-23T18:06:55.829859+00:00
MSPL.NS,2143,consolidated,2026-03-31,72.7707,68.2,62.3551,58.8,63.6227,59.45,4.0,94.0,11.0,67.0,30.0,12.0,,35.78180562350257,,0.3116504854368932,13.7,6.0,https://www.screener.in/company/MSPL/consolidated/,2026-08-23T18:06:55.829859+00:00
MSTCLTD.NS,1274642,consolidated,2026-03-31,20.7592,19.2,16.9211,15.5,16.8716,14.9,-20.0,14.0,11.0,-3.0,22.0,,-3.3502471466270944,14.09361684229278,,0.1603982300884955,26.6,60.0,https://www.screener.in/company/MSTCLTD/consolidated/,2026-08-23T18:06:55.829859+00:00
MUFIN.NS,1274696,consolidated,2026-03-31,88.7754,90.0,88.7754,90.0,88.7754,90.0,,,,,86.0,,,,,,6.69,,https://www.screener.in/company/MUFIN/consolidated/,2026-08-23T18:06:55.829859+00:00
MUFTI.NS,1284607,consolidated,2025-03-31,11.5621,10.85,11.5621,10.85,11.5621,10.85,22.0,,,24.0,,,-54.61123829539417,,,0.5780487804878048,18.4,29.0,https://www.screener.in/company/MUFTI/consolidated/,2026-08-23T18:06:55.829859+00:00
MUKANDLTD.NS,2149,consolidated,2026-03-31,19.6551,21.6,18.5558,18.5,18.5558,18.5,-4.0,16.0,22.0,30.0,-1.0,9.0,52.06622714817999,,,1.11424819435325,5.57,2.6,https://www.screener.in/company/MUKANDLTD/consolidated/,2026-08-23T18:06:55.829859+00:00
MUKKA.NS,1284695,consolidated,2026-03-31,16.4623,16.05,16.4623,16.05,16.4623,16.05,7.0,53.0,,6.0,,,-4.535972906399599,,,1.561122244488978,11.1,8.0,https://www.screener.in/company/MUKKA/consolidated/,2026-08-23T18:06:55.829859+00:00
MUNJALAU.NS,2160,consolidated,2026-03-31,23.0323,22.95,20.4469,18.0,20.1248,17.8,5.0,-5.0,,-15.0,14.0,10.0,-10.514143903275752,14.306720940803274,,0.9441964285714286,3.73,5.0,https://www.screener.in/company/MUNJALAU/consolidated/,2026-08-23T18:06:55.829859+00:00
MURUDCERA.NS,2166,consolidated,2026-03-31,34.9848,29.5,40.2077,39.25,40.2077,39.25,6.0,24.0,,19.0,4.0,2.0,17.725180311441726,,,0.3727034120734908,2.99,16.0,https://www.screener.in/company/MURUDCERA/consolidated/,2026-08-23T18:06:55.829859+00:00
MUTHOOTFIN.NS,2168,consolidated,2026-03-31,16.4924,16.5,14.9429,14.9,14.572,14.05,38.0,23.0,29.0,43.0,15.0,25.0,43.12124748748691,22.70507224110552,29.1640137896696,,30.9,,https://www.screener.in/company/MUTHOOTFIN/consolidated/,2026-08-23T18:06:55.829859+00:00
MWL.NS,1275243,consolidated,2026-03-31,18.1758,18.8,19.35,19.3,19.35,19.3,23.0,79.0,,54.0,,,34.151712669241704,-54.84260934042416,,0.7866666666666666,18.0,8.0,https://www.screener.in/company/MWL/consolidated/,2026-08-23T18:06:55.829859+00:00
NACLIND.NS,2181,consolidated,2026-03-31,91.1074,96.7,38.0351,24.6,38.4357,35.2,-9.0,-24.0,3.0,-48.0,26.0,24.0,-63.491326140578906,-38.31829137416396,-9.455177106412036,0.4568081991215227,2.37,7.0,https://www.screener.in/company/NACLIND/consolidated/,2026-08-23T18:06:55.829859+00:00
NAHARCAP.NS,2187,consolidated,2026-03-31,15.5411,10.8,10.7569,6.75,11.5351,6.7,-6.0,1.0,5.0,-16.0,0.0,12.0,-16.054166824197114,0.6987626781934431,4.676427723688126,0.0062227753578095,3.98,57.0,https://www.screener.in/company/NAHARCAP/consolidated/,2026-08-23T18:06:55.829859+00:00
NAHARINDUS.NS,2188,consolidated,2026-03-31,27.9481,22.5,18.626,10.7,15.0713,10.3,-7.0,48.0,3.0,-4.0,6.0,4.0,-13.365149340694373,,1.8296564632029444,0.6538830297219559,5.11,6.0,https://www.screener.in/company/NAHARINDUS/consolidated/,2026-08-23T18:06:55.829859+00:00
NAHARPOLY.NS,2189,consolidated,2026-03-31,22.179,15.6,17.0769,12.2,11.7468,8.4,-1.0,5.0,18.0,22.0,1.0,17.0,22.197949612574558,4.717923967195414,18.049286986856597,0.091118800461361,9.45,14.0,https://www.screener.in/company/NAHARPOLY/consolidated/,2026-08-23T18:06:55.829859+00:00
NAM-INDIA.NS,1274188,consolidated,2026-03-31,35.8561,36.1,31.9061,32.0,29.9214,31.5,25.0,18.0,14.0,28.0,26.0,,27.33426078540111,16.772288646694,-23.388174290800023,0.0160978750804893,34.5,67.0,https://www.screener.in/company/NAM-INDIA/consolidated/,2026-08-23T18:06:55.829859+00:00
NARMADA.NS,1274328,consolidated,2026-03-31,28.5,28.4,28.5,28.4,28.5,28.4,,,,,23.0,,,,,,,6.35,https://www.screener.in/company/NARMADA/consolidated/,2026-08-23T18:06:55.829859+00:00
NATCAPSUQ.NS,2214,consolidated,2026-03-31,55.2178,31.8,45.733,31.1,41.5087,28.1,3.0,,,,4.0,9.0,,,,0.9257142857142856,-9.45,-0.4,https://www.screener.in/company/NATCAPSUQ/consolidated/,2026-08-23T18:06:55.829859+00:00
NATCOPHARM.NS,2200,consolidated,2026-03-31,12.3936,12.5,23.413,15.5,26.2391,21.7,15.0,28.0,25.0,26.0,-1.0,3.0,26.4407073168639,26.780884402465645,24.26586991103881,0.0774319488124932,16.9,30.0,https://www.screener.in/company/NATCOPHARM/consolidated/,2026-08-23T18:06:55.829859+00:00
NATHBIOGEN.NS,728818,consolidated,2026-03-31,9.7753,9.7,9.8411,9.8,9.8411,9.8,24.0,,,1.0,-13.0,4.0,5.934888572722774,24.44838457116587,,0.2029411764705882,5.47,10.0,https://www.screener.in/company/NATHBIOGEN/consolidated/,2026-08-23T18:06:55.829859+00:00
NATIONALUM.NS,2203,consolidated,2026-03-31,13.4369,13.1,11.087,10.2,17.1458,14.9,8.0,35.0,23.0,59.0,37.0,24.0,59.28027135083536,34.87874494047731,26.323373619797263,0.0027773920288848,29.4,47.0,https://www.screener.in/company/NATIONALUM/consolidated/,2026-08-23T18:06:55.829859+00:00
NAUKRI.NS,1485,consolidated,2026-03-31,137.2968,140.0,124.0883,91.5,122.4723,78.95,12.0,39.0,16.0,62.0,3.0,23.0,,0.3251513725637034,25.870042283097398,0.0068312496703064,1.81,37.0,https://www.screener.in/company/NAUKRI/consolidated/,2026-08-23T18:06:55.829859+00:00
NAVA.NS,2215,consolidated,2026-03-31,13.7656,13.8,10.1502,7.9,12.5737,6.8,7.0,13.0,10.0,-14.0,61.0,25.0,-12.919502804479444,15.491334559782622,13.350236173847277,0.2545454545454545,9.33,38.0,https://www.screener.in/company/NAVA/consolidated/,2026-08-23T18:06:55.829859+00:00
NAVINFLUOR.NS,2217,consolidated,2026-03-31,66.2981,67.0,68.9877,71.1,49.2914,51.3,17.0,21.0,23.0,21.0,18.0,33.0,19.596414517043996,20.00326186338155,22.451687258208185,0.3200805234021137,19.6,34.0,https://www.screener.in/company/NAVINFLUOR/consolidated/,2026-08-23T18:06:55.829859+00:00
NAVKARCORP.NS,1273002,consolidated,2017-09-30,17.269,17.0,13.7576,15.1,14.6828,11.4,2.0,13.0,,-1.0,18.0,-7.0,-50.41992970210287,-29.702348874895947,,0.2762541806020067,6.18,37.0,https://www.screener.in/company/NAVKARCORP/consolidated/,2026-08-23T18:06:55.829859+00:00
NAVNETEDUL.NS,2219,consolidated,2026-03-31,19.2261,18.1,23.1671,17.95,23.4073,20.0,1.0,40.0,4.0,-1.0,6.0,2.0,20.735202926264872,45.49768074636913,13.435597715860602,0.0528893241919686,8.03,14.0,https://www.screener.in/company/NAVNETEDUL/consolidated/,2026-08-23T18:06:55.829859+00:00
NAZARA.NS,1274852,consolidated,2026-03-31,78.2832,76.8,104.9332,93.5,104.9332,93.5,19.0,155.0,31.0,194.0,12.0,,20.236916981084363,46.792285892387774,-24.0062415555487,0.0619061330262021,30.5,-5.0,https://www.screener.in/company/NAZARA/consolidated/,2026-08-23T18:06:55.829859+00:00
NBCC.NS,2204,consolidated,2026-03-31,45.1096,45.1,36.2632,35.8,38.808,38.3,13.0,20.0,7.0,13.0,25.0,5.0,39.19555135643231,26.022007941246027,9.575320187060864,0.0,20.4,5.0,https://www.screener.in/company/NBCC/consolidated/,2026-08-23T18:06:55.829859+00:00
NBIFIN.NS,1273575,consolidated,2025-09-30,109.4595,112.2,112.7332,111.45,104.6773,102.45,,,,,-6.0,,,,,,0.26,,https://www.screener.in/company/NBIFIN/consolidated/,2026-08-23T18:06:55.829859+00:00
NCC.NS,2221,consolidated,2026-03-31,17.9777,16.7,15.805,14.2,16.3057,13.8,10.0,22.0,18.0,6.0,15.0,6.0,3.5174373917311152,19.5836813625069,17.364094864114588,0.4393188461049688,9.19,9.0,https://www.screener.in/company/NCC/consolidated/,2026-08-23T18:06:55.829859+00:00
NCLIND.NS,2222,consolidated,2026-03-31,19.8918,16.4,16.6027,14.5,14.9643,13.1,-11.0,-2.0,,44.0,-6.0,3.0,29.15105633452484,-8.092255567428197,,0.2542553191489362,14.6,12.0,https://www.screener.in/company/NCLIND/consolidated/,2026-08-23T18:06:55.829859+00:00
NDGL.NS,1273468,consolidated,2026-03-31,8.6522,8.2,5.91,5.9,4.8948,3.4,248.0,,2.0,,13.0,,,,,,-1.06,,https://www.screener.in/company/NDGL/consolidated/,2026-08-23T18:06:55.829859+00:00
NDLVENTURE.NS,1332,consolidated,2022-09-30,1.828,1.8,1.828,1.8,1.828,1.8,18.0,10.0,,24.0,18.0,8.0,,,,5.012096774193548,-10.2,14.0,https://www.screener.in/company/NDLVENTURE/consolidated/,2026-08-23T18:06:55.829859+00:00
NDRAUTO.NS,1274767,consolidated,2026-03-31,33.4392,31.55,26.4595,25.9,25.6033,24.75,28.0,49.0,,29.0,51.0,,30.15585040755113,48.7139094399562,,0.1731843575418994,18.9,11.0,https://www.screener.in/company/NDRAUTO/consolidated/,2026-08-23T18:06:55.829859+00:00
NDTV.NS,2245,consolidated,2026-03-31,21.1758,18.0,18.4821,13.6,18.4821,13.6,11.0,,,,5.0,2.0,,,,2.015625,-340.0,-51.0,https://www.screener.in/company/NDTV/consolidated/,2026-08-23T18:06:55.829859+00:00
NEAGI.NS,2226,consolidated,2026-03-31,9.8196,9.7,8.8351,8.4,8.2352,7.8,1.0,5.0,13.0,2.0,-2.0,13.0,1.171278317705804,4.3818471839550455,12.63010725307645,0.0,9.33,-6.0,https://www.screener.in/company/NEAGI/consolidated/,2026-08-23T18:06:55.829859+00:00
NELCAST.NS,2230,consolidated,2026-03-31,31.8051,31.4,32.9962,32.6,26.8315,25.0,2.0,40.0,4.0,17.0,7.0,7.0,17.65481258379056,39.88281748435452,4.28873773441254,0.4312080536912752,8.43,7.0,https://www.screener.in/company/NELCAST/consolidated/,2026-08-23T18:06:55.829859+00:00
NELCO.NS,2231,consolidated,2026-03-31,141.0046,120.5,121.8605,98.45,78.2103,68.8,-1.0,-45.0,-5.0,-69.0,14.0,26.0,-44.96787918508956,-23.18009900044228,5.486020241964673,0.5658914728682171,0.46,9.0,https://www.screener.in/company/NELCO/consolidated/,2026-08-23T18:06:55.829859+00:00
NEOGEN.NS,1274657,consolidated,2026-03-31,112.1611,103.3,99.6257,93.7,83.6819,79.7,8.0,-2.0,19.0,-17.0,19.0,,-18.37129119699482,-4.088629437436997,15.45498079822636,1.7095588235294117,3.58,17.0,https://www.screener.in/company/NEOGEN/consolidated/,2026-08-23T18:06:55.829859+00:00
NEPHROPLUS.NS,1285811,consolidated,2026-03-31,29.8726,1.8,29.8726,1.8,29.8726,1.8,32.0,162.0,,103.0,,,,17.638633352104293,,0.07168458781362,8.83,22.0,https://www.screener.in/company/NEPHROPLUS/consolidated/,2026-08-23T18:06:55.829859+00:00
NESCO.NS,2235,consolidated,2026-03-31,20.0382,19.7,20.0456,20.0,20.0881,20.1,20.0,19.0,11.0,11.0,12.0,12.0,12.402284523407593,19.065952555157462,11.097837485497752,0.0907877169559412,14.8,51.0,https://www.screener.in/company/NESCO/consolidated/,2026-08-23T18:06:55.829859+00:00
NESTLEIND.NS,2236,consolidated,2026-03-31,79.233,79.7,79.233,79.7,79.233,79.7,,,,,8.0,16.0,,,,0.0860965677719604,74.2,23.0,https://www.screener.in/company/NESTLEIND/consolidated/,2026-08-23T18:06:55.829859+00:00
NETWORK18.NS,2241,consolidated,2026-03-31,349.3821,164.0,175.3847,58.7,172.8797,62.3,-30.0,3.0,-9.0,35.0,-9.0,-4.0,,26.140544154309087,0.736008053013748,0.6685644570963807,0.76,2.2,https://www.screener.in/company/NETWORK18/consolidated/,2026-08-23T18:06:55.829859+00:00
NEULANDLAB.NS,2244,consolidated,2026-03-31,66.2682,63.2,49.9774,29.4,42.7471,33.7,19.0,39.0,29.0,30.0,74.0,37.0,30.570460154640287,35.180445181962284,24.882893418852014,0.1605333333333333,21.2,32.0,https://www.screener.in/company/NEULANDLAB/consolidated/,2026-08-23T18:06:55.829859+00:00
NEWGEN.NS,1274251,consolidated,2026-03-31,43.4006,43.9,34.9069,30.5,28.9521,22.9,17.0,21.0,28.0,22.0,12.0,,18.66307909260292,18.5226171359268,23.39780109418732,0.0219471018570624,19.6,26.0,https://www.screener.in/company/NEWGEN/consolidated/,2026-08-23T18:06:55.829859+00:00
NFL.NS,2205,consolidated,2026-03-31,25.7458,21.75,25.8155,19.8,17.2535,14.4,-10.0,-2.0,1.0,-23.0,6.0,8.0,-22.72420803577241,-2.2524168962640867,0.6989916367418525,1.3952833509327702,7.61,4.4,https://www.screener.in/company/NFL/consolidated/,2026-08-23T18:06:55.829859+00:00
NGLFINE.NS,2252,consolidated,2026-03-31,35.4962,36.7,34.9515,35.5,30.7508,30.3,22.0,-1.0,,37.0,-1.0,23.0,32.9144731721772,-3.2300217604088965,,0.3738601823708207,17.4,16.0,https://www.screener.in/company/NGLFINE/consolidated/,2026-08-23T18:06:55.829859+00:00
NH.NS,1273196,consolidated,2026-03-31,39.7166,38.0,39.4969,38.3,62.5909,46.15,20.0,155.0,42.0,12.0,31.0,19.0,9.93425168410258,,43.83624210278501,1.2911615605025346,20.5,19.0,https://www.screener.in/company/NH/consolidated/,2026-08-23T18:06:55.829859+00:00
NHPC.NS,2254,consolidated,2026-03-31,24.5828,25.6,18.7958,20.4,14.4462,10.7,3.0,2.0,6.0,-1.0,24.0,11.0,-1.2143438606023071,2.8401576035667286,7.321307221354445,1.2628086010087602,9.32,43.0,https://www.screener.in/company/NHPC/consolidated/,2026-08-23T18:06:55.829859+00:00
NIACL.NS,1274192,consolidated,2026-03-31,28.9287,26.2,37.746,26.4,40.8416,26.1,7.0,-3.0,21.0,99.0,4.0,,10.452250390999083,-2.941952992663943,-9.796642043547587,0.0,4.92,-0.1,https://www.screener.in/company/NIACL/consolidated/,2026-08-23T18:06:55.829859+00:00
NIBE.NS,327304,consolidated,2026-03-31,174.919,121.8,173.7124,130.9,173.7124,130.9,65.0,,,25.0,88.0,68.0,41.17100851140278,,,0.3448275862068966,1.94,6.0,https://www.screener.in/company/NIBE/consolidated/,2026-08-23T18:06:55.829859+00:00
